#catalogue_i	 catalogue_j     ell_i   ell_j	s_i		s_j		 Cov^-1_ij    
pre-recon pre-recon 0 0 97.500000 157.500000 -3.279288e+04
pre-recon pre-recon 0 2 97.500000 22.500000 -2.061125e+03
pre-recon pre-recon 0 2 97.500000 27.500000 -3.259523e+03
pre-recon pre-recon 0 2 97.500000 32.500000 -5.252364e+03
pre-recon pre-recon 0 2 97.500000 37.500000 5.282448e+03
pre-recon pre-recon 0 2 97.500000 42.500000 -1.022656e+04
pre-recon pre-recon 0 2 97.500000 47.500000 -8.571796e+03
pre-recon pre-recon 0 2 97.500000 52.500000 5.268698e+03
pre-recon pre-recon 0 2 97.500000 57.500000 1.659469e+04
pre-recon pre-recon 0 2 97.500000 62.500000 5.776056e+03
pre-recon pre-recon 0 2 97.500000 67.500000 1.074868e+04
pre-recon pre-recon 0 2 97.500000 72.500000 -1.482325e+03
pre-recon pre-recon 0 2 97.500000 77.500000 -2.578820e+04
pre-recon pre-recon 0 2 97.500000 82.500000 -2.596304e+04
pre-recon pre-recon 0 2 97.500000 87.500000 -1.242006e+04
pre-recon pre-recon 0 2 97.500000 92.500000 -5.055574e+03
pre-recon pre-recon 0 2 97.500000 97.500000 1.883983e+03
pre-recon pre-recon 0 2 97.500000 102.500000 -1.363885e+04
pre-recon pre-recon 0 2 97.500000 107.500000 -5.332784e+04
pre-recon pre-recon 0 2 97.500000 112.500000 1.107951e+04
pre-recon pre-recon 0 2 97.500000 117.500000 -9.466496e+03
pre-recon pre-recon 0 2 97.500000 122.500000 -4.096546e+03
pre-recon pre-recon 0 2 97.500000 127.500000 2.545555e+04
pre-recon pre-recon 0 2 97.500000 132.500000 9.597182e+03
pre-recon pre-recon 0 2 97.500000 137.500000 1.242469e+04
pre-recon pre-recon 0 2 97.500000 142.500000 -1.116470e+04
pre-recon pre-recon 0 2 97.500000 147.500000 -3.075114e+04
pre-recon pre-recon 0 2 97.500000 152.500000 3.308340e+03
pre-recon pre-recon 0 2 97.500000 157.500000 5.682291e+03
pre-recon pre-recon 0 4 97.500000 22.500000 -7.473343e+02
pre-recon pre-recon 0 4 97.500000 27.500000 2.110393e+03
pre-recon pre-recon 0 4 97.500000 32.500000 -1.111705e+03
pre-recon pre-recon 0 4 97.500000 37.500000 8.265700e+03
pre-recon pre-recon 0 4 97.500000 42.500000 -1.181846e+03
pre-recon pre-recon 0 4 97.500000 47.500000 3.739215e+03
pre-recon pre-recon 0 4 97.500000 52.500000 1.831559e+03
pre-recon pre-recon 0 4 97.500000 57.500000 -5.551763e+03
pre-recon pre-recon 0 4 97.500000 62.500000 6.635747e+02
pre-recon pre-recon 0 4 97.500000 67.500000 -3.167640e+03
pre-recon pre-recon 0 4 97.500000 72.500000 8.986347e+03
pre-recon pre-recon 0 4 97.500000 77.500000 6.266600e+03
pre-recon pre-recon 0 4 97.500000 82.500000 8.163313e+02
pre-recon pre-recon 0 4 97.500000 87.500000 -1.919021e+04
pre-recon pre-recon 0 4 97.500000 92.500000 4.542195e+03
pre-recon pre-recon 0 4 97.500000 97.500000 8.191918e+03
pre-recon pre-recon 0 4 97.500000 102.500000 -1.512073e+04
pre-recon pre-recon 0 4 97.500000 107.500000 7.944298e+03
pre-recon pre-recon 0 4 97.500000 112.500000 4.511206e+03
pre-recon pre-recon 0 4 97.500000 117.500000 -3.815407e+03
pre-recon pre-recon 0 4 97.500000 122.500000 2.273904e+04
pre-recon pre-recon 0 4 97.500000 127.500000 -3.737939e+03
pre-recon pre-recon 0 4 97.500000 132.500000 1.890934e+04
pre-recon pre-recon 0 4 97.500000 137.500000 -1.238995e+04
pre-recon pre-recon 0 4 97.500000 142.500000 1.216046e+04
pre-recon pre-recon 0 4 97.500000 147.500000 7.919198e+02
pre-recon pre-recon 0 4 97.500000 152.500000 -7.000077e+03
pre-recon pre-recon 0 4 97.500000 157.500000 1.231130e+03
pre-recon pre-recon 0 0 102.500000 22.500000 8.804272e+03
pre-recon pre-recon 0 0 102.500000 27.500000 5.595920e+03
pre-recon pre-recon 0 0 102.500000 32.500000 -7.867361e+03
pre-recon pre-recon 0 0 102.500000 37.500000 7.858270e+03
pre-recon pre-recon 0 0 102.500000 42.500000 -2.557393e+04
pre-recon pre-recon 0 0 102.500000 47.500000 -3.419409e+04
pre-recon pre-recon 0 0 102.500000 52.500000 -1.955838e+03
pre-recon pre-recon 0 0 102.500000 57.500000 -6.193589e+03
pre-recon pre-recon 0 0 102.500000 62.500000 -1.680960e+04
pre-recon pre-recon 0 0 102.500000 67.500000 6.274682e+03
pre-recon pre-recon 0 0 102.500000 72.500000 -2.384154e+03
pre-recon pre-recon 0 0 102.500000 77.500000 -4.572494e+04
pre-recon pre-recon 0 0 102.500000 82.500000 -8.694100e+03
pre-recon pre-recon 0 0 102.500000 87.500000 -5.782624e+04
pre-recon pre-recon 0 0 102.500000 92.500000 -2.995066e+04
pre-recon pre-recon 0 0 102.500000 97.500000 -8.443090e+04
pre-recon pre-recon 0 0 102.500000 102.500000 1.220389e+06
pre-recon pre-recon 0 0 102.500000 107.500000 -4.628863e+04
pre-recon pre-recon 0 0 102.500000 112.500000 -1.257521e+05
pre-recon pre-recon 0 0 102.500000 117.500000 -1.073761e+05
pre-recon pre-recon 0 0 102.500000 122.500000 3.750470e+04
pre-recon pre-recon 0 0 102.500000 127.500000 2.680217e+04
pre-recon pre-recon 0 0 102.500000 132.500000 2.072630e+04
pre-recon pre-recon 0 0 102.500000 137.500000 -2.723248e+04
pre-recon pre-recon 0 0 102.500000 142.500000 -9.890220e+03
pre-recon pre-recon 0 0 102.500000 147.500000 -1.256546e+04
pre-recon pre-recon 0 0 102.500000 152.500000 3.167330e+04
pre-recon pre-recon 0 0 102.500000 157.500000 -1.548869e+04
pre-recon pre-recon 0 2 102.500000 22.500000 3.562135e+03
pre-recon pre-recon 0 2 102.500000 27.500000 -3.862282e+03
pre-recon pre-recon 0 2 102.500000 32.500000 -1.322620e+03
pre-recon pre-recon 0 2 102.500000 37.500000 -1.806851e+03
pre-recon pre-recon 0 2 102.500000 42.500000 6.538751e+03
pre-recon pre-recon 0 2 102.500000 47.500000 -8.678610e+03
pre-recon pre-recon 0 2 102.500000 52.500000 -1.072920e+04
pre-recon pre-recon 0 2 102.500000 57.500000 3.234112e+03
pre-recon pre-recon 0 2 102.500000 62.500000 -1.348846e+04
pre-recon pre-recon 0 2 102.500000 67.500000 -7.102022e+03
pre-recon pre-recon 0 2 102.500000 72.500000 1.596427e+04
pre-recon pre-recon 0 2 102.500000 77.500000 -3.809702e+03
pre-recon pre-recon 0 2 102.500000 82.500000 -7.516081e+03
pre-recon pre-recon 0 2 102.500000 87.500000 1.651667e+04
pre-recon pre-recon 0 2 102.500000 92.500000 -7.414696e+03
pre-recon pre-recon 0 2 102.500000 97.500000 1.434111e+03
pre-recon pre-recon 0 2 102.500000 102.500000 5.021579e+03
pre-recon pre-recon 0 2 102.500000 107.500000 4.415914e+03
pre-recon pre-recon 0 2 102.500000 112.500000 -2.648340e+04
pre-recon pre-recon 0 2 102.500000 117.500000 -2.096511e+03
pre-recon pre-recon 0 2 102.500000 122.500000 2.383214e+03
pre-recon pre-recon 0 2 102.500000 127.500000 1.721288e+04
pre-recon pre-recon 0 2 102.500000 132.500000 2.792977e+04
pre-recon pre-recon 0 2 102.500000 137.500000 -1.810216e+04
pre-recon pre-recon 0 2 102.500000 142.500000 -5.097501e+01
pre-recon pre-recon 0 2 102.500000 147.500000 -1.000080e+04
pre-recon pre-recon 0 2 102.500000 152.500000 2.311431e+04
pre-recon pre-recon 0 2 102.500000 157.500000 -2.410059e+04
pre-recon pre-recon 0 4 102.500000 22.500000 1.310064e+03
pre-recon pre-recon 0 4 102.500000 27.500000 -7.089792e+03
pre-recon pre-recon 0 4 102.500000 32.500000 6.656359e+03
pre-recon pre-recon 0 4 102.500000 37.500000 -4.347785e+03
pre-recon pre-recon 0 4 102.500000 42.500000 8.990876e+03
pre-recon pre-recon 0 4 102.500000 47.500000 -4.373725e+03
pre-recon pre-recon 0 4 102.500000 52.500000 2.123930e+03
pre-recon pre-recon 0 4 102.500000 57.500000 2.523669e+03
pre-recon pre-recon 0 4 102.500000 62.500000 9.246838e+03
pre-recon pre-recon 0 4 102.500000 67.500000 -8.487591e+03
pre-recon pre-recon 0 4 102.500000 72.500000 -7.014306e+02
pre-recon pre-recon 0 4 102.500000 77.500000 -5.078258e+02
pre-recon pre-recon 0 4 102.500000 82.500000 -1.161622e+04
pre-recon pre-recon 0 4 102.500000 87.500000 1.858043e+04
pre-recon pre-recon 0 4 102.500000 92.500000 8.473302e+02
pre-recon pre-recon 0 4 102.500000 97.500000 -1.089126e+04
pre-recon pre-recon 0 4 102.500000 102.500000 6.472969e+03
pre-recon pre-recon 0 4 102.500000 107.500000 5.001799e+03
pre-recon pre-recon 0 4 102.500000 112.500000 1.935111e+04
pre-recon pre-recon 0 4 102.500000 117.500000 3.660143e+03
pre-recon pre-recon 0 4 102.500000 122.500000 1.564700e+03
pre-recon pre-recon 0 4 102.500000 127.500000 -2.012946e+04
pre-recon pre-recon 0 4 102.500000 132.500000 6.631976e+03
pre-recon pre-recon 0 4 102.500000 137.500000 -9.677703e+03
pre-recon pre-recon 0 4 102.500000 142.500000 1.158351e+04
pre-recon pre-recon 0 4 102.500000 147.500000 2.643122e+04
pre-recon pre-recon 0 4 102.500000 152.500000 -3.104111e+03
pre-recon pre-recon 0 4 102.500000 157.500000 -3.216239e+04
pre-recon pre-recon 0 0 107.500000 22.500000 1.366802e+04
pre-recon pre-recon 0 0 107.500000 27.500000 -6.402703e+03
pre-recon pre-recon 0 0 107.500000 32.500000 6.224009e+03
pre-recon pre-recon 0 0 107.500000 37.500000 1.213397e+04
pre-recon pre-recon 0 0 107.500000 42.500000 -7.307332e+03
pre-recon pre-recon 0 0 107.500000 47.500000 -2.159517e+03
pre-recon pre-recon 0 0 107.500000 52.500000 1.444938e+04
pre-recon pre-recon 0 0 107.500000 57.500000 -1.181800e+04
pre-recon pre-recon 0 0 107.500000 62.500000 9.556860e+03
pre-recon pre-recon 0 0 107.500000 67.500000 -1.421438e+04
pre-recon pre-recon 0 0 107.500000 72.500000 -3.801670e+04
pre-recon pre-recon 0 0 107.500000 77.500000 -3.489706e+04
pre-recon pre-recon 0 0 107.500000 82.500000 -4.920983e+04
pre-recon pre-recon 0 0 107.500000 87.500000 -5.285256e+04
pre-recon pre-recon 0 0 107.500000 92.500000 -7.518923e+04
pre-recon pre-recon 0 0 107.500000 97.500000 -7.205186e+04
pre-recon pre-recon 0 0 107.500000 102.500000 -4.628863e+04
pre-recon pre-recon 0 0 107.500000 107.500000 1.294930e+06
pre-recon pre-recon 0 0 107.500000 112.500000 -1.276242e+05
pre-recon pre-recon 0 0 107.500000 117.500000 -1.080678e+05
pre-recon pre-recon 0 0 107.500000 122.500000 -5.648649e+04
pre-recon pre-recon 0 0 107.500000 127.500000 -3.085688e+04
pre-recon pre-recon 0 0 107.500000 132.500000 -6.368612e+04
pre-recon pre-recon 0 0 107.500000 137.500000 -1.210700e+05
pre-recon pre-recon 0 0 107.500000 142.500000 4.962884e+04
pre-recon pre-recon 0 0 107.500000 147.500000 1.945798e+04
pre-recon pre-recon 0 0 107.500000 152.500000 -7.108286e+04
pre-recon pre-recon 0 0 107.500000 157.500000 -3.719652e+04
pre-recon pre-recon 0 2 107.500000 22.500000 3.545590e+03
pre-recon pre-recon 0 2 107.500000 27.500000 3.280013e+03
pre-recon pre-recon 0 2 107.500000 32.500000 1.241470e+04
pre-recon pre-recon 0 2 107.500000 37.500000 3.792953e+03
pre-recon pre-recon 0 2 107.500000 42.500000 -7.309210e+03
pre-recon pre-recon 0 2 107.500000 47.500000 -7.007575e+03
pre-recon pre-recon 0 2 107.500000 52.500000 -1.024558e+04
pre-recon pre-recon 0 2 107.500000 57.500000 2.997539e+04
pre-recon pre-recon 0 2 107.500000 62.500000 -1.054015e+03
pre-recon pre-recon 0 2 107.500000 67.500000 -1.447623e+04
pre-recon pre-recon 0 2 107.500000 72.500000 1.434589e+04
pre-recon pre-recon 0 2 107.500000 77.500000 -3.804087e+03
pre-recon pre-recon 0 2 107.500000 82.500000 1.275692e+03
pre-recon pre-recon 0 2 107.500000 87.500000 -1.050826e+04
pre-recon pre-recon 0 2 107.500000 92.500000 -3.690247e+03
pre-recon pre-recon 0 2 107.500000 97.500000 2.032064e+04
pre-recon pre-recon 0 2 107.500000 102.500000 -1.251170e+04
pre-recon pre-recon 0 2 107.500000 107.500000 -2.272990e+03
pre-recon pre-recon 0 2 107.500000 112.500000 8.795539e+02
pre-recon pre-recon 0 2 107.500000 117.500000 -8.829989e+03
pre-recon pre-recon 0 2 107.500000 122.500000 -7.201137e+03
pre-recon pre-recon 0 2 107.500000 127.500000 9.449036e+03
pre-recon pre-recon 0 2 107.500000 132.500000 -3.965770e+03
pre-recon pre-recon 0 2 107.500000 137.500000 -2.152838e+04
pre-recon pre-recon 0 2 107.500000 142.500000 3.224758e+04
pre-recon pre-recon 0 2 107.500000 147.500000 1.789968e+04
pre-recon pre-recon 0 2 107.500000 152.500000 7.076796e+03
pre-recon pre-recon 0 2 107.500000 157.500000 2.312587e+04
pre-recon pre-recon 0 4 107.500000 22.500000 6.492409e+03
pre-recon pre-recon 0 4 107.500000 27.500000 3.407202e+02
pre-recon pre-recon 0 4 107.500000 32.500000 -3.442863e+03
pre-recon pre-recon 0 4 107.500000 37.500000 5.783276e+03
pre-recon pre-recon 0 4 107.500000 42.500000 -1.320306e+04
pre-recon pre-recon 0 4 107.500000 47.500000 3.431619e+02
pre-recon pre-recon 0 4 107.500000 52.500000 -1.175750e+04
pre-recon pre-recon 0 4 107.500000 57.500000 1.299649e+04
pre-recon pre-recon 0 4 107.500000 62.500000 -4.184171e+03
pre-recon pre-recon 0 4 107.500000 67.500000 -2.831993e+03
pre-recon pre-recon 0 4 107.500000 72.500000 -9.025067e+03
pre-recon pre-recon 0 4 107.500000 77.500000 1.378559e+03
pre-recon pre-recon 0 4 107.500000 82.500000 7.975900e+02
pre-recon pre-recon 0 4 107.500000 87.500000 -6.837442e+02
pre-recon pre-recon 0 4 107.500000 92.500000 -1.570584e+04
pre-recon pre-recon 0 4 107.500000 97.500000 -1.739371e+04
pre-recon pre-recon 0 4 107.500000 102.500000 2.211200e+04
pre-recon pre-recon 0 4 107.500000 107.500000 1.918835e+04
pre-recon pre-recon 0 4 107.500000 112.500000 -4.204584e+03
pre-recon pre-recon 0 4 107.500000 117.500000 7.950506e+03
pre-recon pre-recon 0 4 107.500000 122.500000 -1.829138e+04
pre-recon pre-recon 0 4 107.500000 127.500000 1.486033e+04
pre-recon pre-recon 0 4 107.500000 132.500000 -1.815687e+04
pre-recon pre-recon 0 4 107.500000 137.500000 1.305426e+04
pre-recon pre-recon 0 4 107.500000 142.500000 -2.163103e+04
pre-recon pre-recon 0 4 107.500000 147.500000 1.345372e+04
pre-recon pre-recon 0 4 107.500000 152.500000 6.332419e+04
pre-recon pre-recon 0 4 107.500000 157.500000 2.757934e+04
pre-recon pre-recon 0 0 112.500000 22.500000 -1.671627e+04
pre-recon pre-recon 0 0 112.500000 27.500000 -2.025934e+04
pre-recon pre-recon 0 0 112.500000 32.500000 2.760424e+03
pre-recon pre-recon 0 0 112.500000 37.500000 -3.162776e+04
pre-recon pre-recon 0 0 112.500000 42.500000 3.148226e+03
pre-recon pre-recon 0 0 112.500000 47.500000 8.621107e+03
pre-recon pre-recon 0 0 112.500000 52.500000 1.082501e+04
pre-recon pre-recon 0 0 112.500000 57.500000 -1.122562e+04
pre-recon pre-recon 0 0 112.500000 62.500000 1.781612e+04
pre-recon pre-recon 0 0 112.500000 67.500000 -1.699784e+04
pre-recon pre-recon 0 0 112.500000 72.500000 1.419875e+04
pre-recon pre-recon 0 0 112.500000 77.500000 4.296656e+04
pre-recon pre-recon 0 0 112.500000 82.500000 1.716682e+03
pre-recon pre-recon 0 0 112.500000 87.500000 7.738656e+03
pre-recon pre-recon 0 0 112.500000 92.500000 4.505891e+04
pre-recon pre-recon 0 0 112.500000 97.500000 -1.382051e+05
pre-recon pre-recon 0 0 112.500000 102.500000 -1.257521e+05
pre-recon pre-recon 0 0 112.500000 107.500000 -1.276242e+05
pre-recon pre-recon 0 0 112.500000 112.500000 1.517265e+06
pre-recon pre-recon 0 0 112.500000 117.500000 -1.447224e+05
pre-recon pre-recon 0 0 112.500000 122.500000 -1.683021e+05
pre-recon pre-recon 0 0 112.500000 127.500000 -1.364033e+05
pre-recon pre-recon 0 0 112.500000 132.500000 -4.547155e+04
pre-recon pre-recon 0 0 112.500000 137.500000 -8.224259e+03
pre-recon pre-recon 0 0 112.500000 142.500000 4.606906e+04
pre-recon pre-recon 0 0 112.500000 147.500000 3.941549e+04
pre-recon pre-recon 0 0 112.500000 152.500000 3.740699e+04
pre-recon pre-recon 0 0 112.500000 157.500000 -3.952965e+04
pre-recon pre-recon 0 2 112.500000 22.500000 4.674289e+03
pre-recon pre-recon 0 2 112.500000 27.500000 7.776649e+03
pre-recon pre-recon 0 2 112.500000 32.500000 1.141095e+04
pre-recon pre-recon 0 2 112.500000 37.500000 -2.122923e+03
pre-recon pre-recon 0 2 112.500000 42.500000 -8.290184e+03
pre-recon pre-recon 0 2 112.500000 47.500000 1.052414e+04
pre-recon pre-recon 0 2 112.500000 52.500000 -1.193457e+04
pre-recon pre-recon 0 2 112.500000 57.500000 -5.849266e+03
pre-recon pre-recon 0 2 112.500000 62.500000 -3.458708e+04
pre-recon pre-recon 0 2 112.500000 67.500000 -3.774411e+03
pre-recon pre-recon 0 2 112.500000 72.500000 -2.423718e+02
pre-recon pre-recon 0 2 112.500000 77.500000 -1.862909e+03
pre-recon pre-recon 0 2 112.500000 82.500000 2.431270e+04
pre-recon pre-recon 0 2 112.500000 87.500000 -2.365239e+04
pre-recon pre-recon 0 2 112.500000 92.500000 9.586471e+03
pre-recon pre-recon 0 2 112.500000 97.500000 2.291602e+03
pre-recon pre-recon 0 2 112.500000 102.500000 3.039814e+04
pre-recon pre-recon 0 2 112.500000 107.500000 -1.806321e+04
pre-recon pre-recon 0 2 112.500000 112.500000 3.171785e+04
pre-recon pre-recon 0 2 112.500000 117.500000 -9.095466e+03
pre-recon pre-recon 0 2 112.500000 122.500000 3.469164e+02
pre-recon pre-recon 0 2 112.500000 127.500000 4.177036e+03
pre-recon pre-recon 0 2 112.500000 132.500000 3.980713e+04
pre-recon pre-recon 0 2 112.500000 137.500000 -5.475976e+03
pre-recon pre-recon 0 2 112.500000 142.500000 -3.548877e+04
pre-recon pre-recon 0 2 112.500000 147.500000 -1.521688e+04
pre-recon pre-recon 0 2 112.500000 152.500000 6.494237e+04
pre-recon pre-recon 0 2 112.500000 157.500000 -3.711377e+03
pre-recon pre-recon 0 4 112.500000 22.500000 2.422681e+03
pre-recon pre-recon 0 4 112.500000 27.500000 1.542861e+03
pre-recon pre-recon 0 4 112.500000 32.500000 -1.481389e+03
pre-recon pre-recon 0 4 112.500000 37.500000 -1.392217e+03
pre-recon pre-recon 0 4 112.500000 42.500000 3.182927e+03
pre-recon pre-recon 0 4 112.500000 47.500000 5.712407e+03
pre-recon pre-recon 0 4 112.500000 52.500000 7.839644e+03
pre-recon pre-recon 0 4 112.500000 57.500000 -9.276391e+03
pre-recon pre-recon 0 4 112.500000 62.500000 -1.109990e+04
pre-recon pre-recon 0 4 112.500000 67.500000 3.638642e+03
pre-recon pre-recon 0 4 112.500000 72.500000 2.549802e+04
pre-recon pre-recon 0 4 112.500000 77.500000 6.337153e+03
pre-recon pre-recon 0 4 112.500000 82.500000 1.310641e+04
pre-recon pre-recon 0 4 112.500000 87.500000 -7.810000e+03
pre-recon pre-recon 0 4 112.500000 92.500000 -2.015593e+04
pre-recon pre-recon 0 4 112.500000 97.500000 1.397607e+04
pre-recon pre-recon 0 4 112.500000 102.500000 -1.657119e+04
pre-recon pre-recon 0 4 112.500000 107.500000 6.811842e+03
pre-recon pre-recon 0 4 112.500000 112.500000 3.824652e+03
pre-recon pre-recon 0 4 112.500000 117.500000 -9.209827e+03
pre-recon pre-recon 0 4 112.500000 122.500000 -2.144665e+04
pre-recon pre-recon 0 4 112.500000 127.500000 -1.070309e+03
pre-recon pre-recon 0 4 112.500000 132.500000 -1.099057e+04
pre-recon pre-recon 0 4 112.500000 137.500000 -1.066576e+04
pre-recon pre-recon 0 4 112.500000 142.500000 2.544154e+04
pre-recon pre-recon 0 4 112.500000 147.500000 -2.442588e+03
pre-recon pre-recon 0 4 112.500000 152.500000 -2.560880e+04
pre-recon pre-recon 0 4 112.500000 157.500000 2.001385e+04
pre-recon pre-recon 0 0 117.500000 22.500000 8.159670e+03
pre-recon pre-recon 0 0 117.500000 27.500000 3.715844e+03
pre-recon pre-recon 0 0 117.500000 32.500000 -8.124681e+03
pre-recon pre-recon 0 0 117.500000 37.500000 -2.703835e+04
pre-recon pre-recon 0 0 117.500000 42.500000 1.436350e+03
pre-recon pre-recon 0 0 117.500000 47.500000 2.859478e+03
pre-recon pre-recon 0 0 117.500000 52.500000 -1.612547e+04
pre-recon pre-recon 0 0 117.500000 57.500000 -1.643257e+04
pre-recon pre-recon 0 0 117.500000 62.500000 1.012539e+04
pre-recon pre-recon 0 0 117.500000 67.500000 -5.333531e+04
pre-recon pre-recon 0 0 117.500000 72.500000 -1.535984e+04
pre-recon pre-recon 0 0 117.500000 77.500000 5.016478e+04
pre-recon pre-recon 0 0 117.500000 82.500000 -7.343929e+03
pre-recon pre-recon 0 0 117.500000 87.500000 -4.450440e+04
pre-recon pre-recon 0 0 117.500000 92.500000 -1.105998e+05
pre-recon pre-recon 0 0 117.500000 97.500000 -5.917846e+04
pre-recon pre-recon 0 0 117.500000 102.500000 -1.073761e+05
pre-recon pre-recon 0 0 117.500000 107.500000 -1.080678e+05
pre-recon pre-recon 0 0 117.500000 112.500000 -1.447224e+05
pre-recon pre-recon 0 0 117.500000 117.500000 1.596776e+06
pre-recon pre-recon 0 0 117.500000 122.500000 -1.813517e+05
pre-recon pre-recon 0 0 117.500000 127.500000 -1.430591e+05
pre-recon pre-recon 0 0 117.500000 132.500000 -1.751267e+05
pre-recon pre-recon 0 0 117.500000 137.500000 -1.807572e+04
pre-recon pre-recon 0 0 117.500000 142.500000 -1.795301e+04
pre-recon pre-recon 0 0 117.500000 147.500000 5.248656e+04
pre-recon pre-recon 0 0 117.500000 152.500000 -5.285715e+04
pre-recon pre-recon 0 0 117.500000 157.500000 4.285185e+04
pre-recon pre-recon 0 2 117.500000 22.500000 -5.124066e+03
pre-recon pre-recon 0 2 117.500000 27.500000 -1.309563e+04
pre-recon pre-recon 0 2 117.500000 32.500000 -1.788965e+03
pre-recon pre-recon 0 2 117.500000 37.500000 8.529473e+03
pre-recon pre-recon 0 2 117.500000 42.500000 5.119567e+03
pre-recon pre-recon 0 2 117.500000 47.500000 2.092655e+04
pre-recon pre-recon 0 2 117.500000 52.500000 2.315469e+04
pre-recon pre-recon 0 2 117.500000 57.500000 4.153310e+03
pre-recon pre-recon 0 2 117.500000 62.500000 -2.704330e+04
pre-recon pre-recon 0 2 117.500000 67.500000 7.138313e+03
pre-recon pre-recon 0 2 117.500000 72.500000 -1.720288e+04
pre-recon pre-recon 0 2 117.500000 77.500000 8.194233e+03
pre-recon pre-recon 0 2 117.500000 82.500000 4.506286e+04
pre-recon pre-recon 0 2 117.500000 87.500000 -1.592929e+02
pre-recon pre-recon 0 2 117.500000 92.500000 1.289813e+04
pre-recon pre-recon 0 2 117.500000 97.500000 -3.159129e+04
pre-recon pre-recon 0 2 117.500000 102.500000 -6.133885e+03
pre-recon pre-recon 0 2 117.500000 107.500000 -2.500211e+04
pre-recon pre-recon 0 2 117.500000 112.500000 -6.135705e+03
