#catalogue_i	 catalogue_j     ell_i   ell_j	s_i		s_j		 Covij    
pre-recon pre-recon 2 2 27.500000 77.500000 -1.765719e-07
pre-recon pre-recon 2 2 27.500000 82.500000 4.859648e-07
pre-recon pre-recon 2 2 27.500000 87.500000 -1.343660e-07
pre-recon pre-recon 2 2 27.500000 92.500000 5.309992e-07
pre-recon pre-recon 2 2 27.500000 97.500000 1.702953e-07
pre-recon pre-recon 2 2 27.500000 102.500000 5.130350e-07
pre-recon pre-recon 2 2 27.500000 107.500000 -6.175681e-07
pre-recon pre-recon 2 2 27.500000 112.500000 2.005866e-07
pre-recon pre-recon 2 2 27.500000 117.500000 4.670717e-07
pre-recon pre-recon 2 2 27.500000 122.500000 2.961404e-07
pre-recon pre-recon 2 2 27.500000 127.500000 -9.853300e-10
pre-recon pre-recon 2 2 27.500000 132.500000 3.119294e-07
pre-recon pre-recon 2 2 27.500000 137.500000 7.460280e-07
pre-recon pre-recon 2 2 27.500000 142.500000 -4.747642e-07
pre-recon pre-recon 2 2 27.500000 147.500000 3.741236e-07
pre-recon pre-recon 2 2 27.500000 152.500000 2.527350e-08
pre-recon pre-recon 2 2 27.500000 157.500000 4.705786e-07
pre-recon pre-recon 2 4 27.500000 22.500000 -2.020954e-06
pre-recon pre-recon 2 4 27.500000 27.500000 -7.624688e-06
pre-recon pre-recon 2 4 27.500000 32.500000 -1.790432e-06
pre-recon pre-recon 2 4 27.500000 37.500000 2.177157e-06
pre-recon pre-recon 2 4 27.500000 42.500000 4.779076e-07
pre-recon pre-recon 2 4 27.500000 47.500000 7.309241e-07
pre-recon pre-recon 2 4 27.500000 52.500000 -4.856663e-07
pre-recon pre-recon 2 4 27.500000 57.500000 -2.853108e-06
pre-recon pre-recon 2 4 27.500000 62.500000 3.453278e-07
pre-recon pre-recon 2 4 27.500000 67.500000 8.385478e-07
pre-recon pre-recon 2 4 27.500000 72.500000 -4.144961e-08
pre-recon pre-recon 2 4 27.500000 77.500000 -2.288750e-06
pre-recon pre-recon 2 4 27.500000 82.500000 -7.946363e-07
pre-recon pre-recon 2 4 27.500000 87.500000 7.249386e-07
pre-recon pre-recon 2 4 27.500000 92.500000 -2.928090e-07
pre-recon pre-recon 2 4 27.500000 97.500000 1.379218e-06
pre-recon pre-recon 2 4 27.500000 102.500000 7.219366e-07
pre-recon pre-recon 2 4 27.500000 107.500000 2.790590e-08
pre-recon pre-recon 2 4 27.500000 112.500000 4.846435e-07
pre-recon pre-recon 2 4 27.500000 117.500000 -2.188141e-07
pre-recon pre-recon 2 4 27.500000 122.500000 -1.825937e-07
pre-recon pre-recon 2 4 27.500000 127.500000 7.631608e-07
pre-recon pre-recon 2 4 27.500000 132.500000 -8.149681e-07
pre-recon pre-recon 2 4 27.500000 137.500000 -1.063972e-06
pre-recon pre-recon 2 4 27.500000 142.500000 -5.655534e-07
pre-recon pre-recon 2 4 27.500000 147.500000 1.480970e-08
pre-recon pre-recon 2 4 27.500000 152.500000 -4.670076e-07
pre-recon pre-recon 2 4 27.500000 157.500000 2.688417e-07
pre-recon pre-recon 2 0 32.500000 22.500000 -8.551434e-07
pre-recon pre-recon 2 0 32.500000 27.500000 1.355805e-08
pre-recon pre-recon 2 0 32.500000 32.500000 -1.697974e-06
pre-recon pre-recon 2 0 32.500000 37.500000 3.353555e-07
pre-recon pre-recon 2 0 32.500000 42.500000 2.291849e-07
pre-recon pre-recon 2 0 32.500000 47.500000 5.238575e-07
pre-recon pre-recon 2 0 32.500000 52.500000 -3.461885e-07
pre-recon pre-recon 2 0 32.500000 57.500000 5.044675e-08
pre-recon pre-recon 2 0 32.500000 62.500000 -1.027161e-07
pre-recon pre-recon 2 0 32.500000 67.500000 -2.993681e-08
pre-recon pre-recon 2 0 32.500000 72.500000 -1.017607e-07
pre-recon pre-recon 2 0 32.500000 77.500000 -3.567999e-07
pre-recon pre-recon 2 0 32.500000 82.500000 -1.146208e-07
pre-recon pre-recon 2 0 32.500000 87.500000 -1.824655e-07
pre-recon pre-recon 2 0 32.500000 92.500000 1.189930e-08
pre-recon pre-recon 2 0 32.500000 97.500000 1.535927e-07
pre-recon pre-recon 2 0 32.500000 102.500000 4.226412e-08
pre-recon pre-recon 2 0 32.500000 107.500000 -4.705677e-07
pre-recon pre-recon 2 0 32.500000 112.500000 -2.754518e-07
pre-recon pre-recon 2 0 32.500000 117.500000 -7.060150e-08
pre-recon pre-recon 2 0 32.500000 122.500000 -2.020813e-08
pre-recon pre-recon 2 0 32.500000 127.500000 1.463230e-07
pre-recon pre-recon 2 0 32.500000 132.500000 -3.339022e-08
pre-recon pre-recon 2 0 32.500000 137.500000 2.460016e-08
pre-recon pre-recon 2 0 32.500000 142.500000 5.991570e-08
pre-recon pre-recon 2 0 32.500000 147.500000 8.549952e-08
pre-recon pre-recon 2 0 32.500000 152.500000 -7.221035e-08
pre-recon pre-recon 2 0 32.500000 157.500000 -9.678109e-08
pre-recon pre-recon 2 2 32.500000 22.500000 1.208425e-06
pre-recon pre-recon 2 2 32.500000 27.500000 2.782664e-06
pre-recon pre-recon 2 2 32.500000 32.500000 3.877089e-05
pre-recon pre-recon 2 2 32.500000 37.500000 3.128159e-06
pre-recon pre-recon 2 2 32.500000 42.500000 1.180786e-06
pre-recon pre-recon 2 2 32.500000 47.500000 1.171522e-06
pre-recon pre-recon 2 2 32.500000 52.500000 8.595483e-07
pre-recon pre-recon 2 2 32.500000 57.500000 1.258941e-06
pre-recon pre-recon 2 2 32.500000 62.500000 3.845684e-07
pre-recon pre-recon 2 2 32.500000 67.500000 1.275820e-07
pre-recon pre-recon 2 2 32.500000 72.500000 5.576728e-07
pre-recon pre-recon 2 2 32.500000 77.500000 6.233062e-07
pre-recon pre-recon 2 2 32.500000 82.500000 -1.902222e-07
pre-recon pre-recon 2 2 32.500000 87.500000 -2.420074e-07
pre-recon pre-recon 2 2 32.500000 92.500000 8.199138e-08
pre-recon pre-recon 2 2 32.500000 97.500000 -4.259686e-07
pre-recon pre-recon 2 2 32.500000 102.500000 3.101920e-07
pre-recon pre-recon 2 2 32.500000 107.500000 -5.129369e-08
pre-recon pre-recon 2 2 32.500000 112.500000 -5.202566e-07
pre-recon pre-recon 2 2 32.500000 117.500000 3.003540e-09
pre-recon pre-recon 2 2 32.500000 122.500000 -2.390197e-07
pre-recon pre-recon 2 2 32.500000 127.500000 -3.865662e-07
pre-recon pre-recon 2 2 32.500000 132.500000 -2.133426e-07
pre-recon pre-recon 2 2 32.500000 137.500000 -1.004188e-07
pre-recon pre-recon 2 2 32.500000 142.500000 1.133946e-07
pre-recon pre-recon 2 2 32.500000 147.500000 2.986537e-07
pre-recon pre-recon 2 2 32.500000 152.500000 -1.916974e-07
pre-recon pre-recon 2 2 32.500000 157.500000 -2.760636e-07
pre-recon pre-recon 2 4 32.500000 22.500000 -1.545229e-08
pre-recon pre-recon 2 4 32.500000 27.500000 1.208985e-07
pre-recon pre-recon 2 4 32.500000 32.500000 -2.754656e-06
pre-recon pre-recon 2 4 32.500000 37.500000 3.770377e-07
pre-recon pre-recon 2 4 32.500000 42.500000 -6.432478e-07
pre-recon pre-recon 2 4 32.500000 47.500000 -5.748418e-07
pre-recon pre-recon 2 4 32.500000 52.500000 1.135368e-07
pre-recon pre-recon 2 4 32.500000 57.500000 3.883945e-07
pre-recon pre-recon 2 4 32.500000 62.500000 -3.473053e-07
pre-recon pre-recon 2 4 32.500000 67.500000 -1.655502e-07
pre-recon pre-recon 2 4 32.500000 72.500000 -7.236254e-07
pre-recon pre-recon 2 4 32.500000 77.500000 -1.400575e-06
pre-recon pre-recon 2 4 32.500000 82.500000 1.918659e-07
pre-recon pre-recon 2 4 32.500000 87.500000 -1.393664e-07
pre-recon pre-recon 2 4 32.500000 92.500000 6.139427e-07
pre-recon pre-recon 2 4 32.500000 97.500000 1.281325e-06
pre-recon pre-recon 2 4 32.500000 102.500000 1.419166e-07
pre-recon pre-recon 2 4 32.500000 107.500000 2.733317e-07
pre-recon pre-recon 2 4 32.500000 112.500000 1.086393e-07
pre-recon pre-recon 2 4 32.500000 117.500000 -1.400193e-07
pre-recon pre-recon 2 4 32.500000 122.500000 -7.931928e-07
pre-recon pre-recon 2 4 32.500000 127.500000 1.107251e-07
pre-recon pre-recon 2 4 32.500000 132.500000 -6.202351e-07
pre-recon pre-recon 2 4 32.500000 137.500000 -8.078705e-07
pre-recon pre-recon 2 4 32.500000 142.500000 -2.478314e-07
pre-recon pre-recon 2 4 32.500000 147.500000 9.741470e-08
pre-recon pre-recon 2 4 32.500000 152.500000 3.061666e-07
pre-recon pre-recon 2 4 32.500000 157.500000 1.911195e-07
pre-recon pre-recon 2 0 37.500000 22.500000 -1.190922e-06
pre-recon pre-recon 2 0 37.500000 27.500000 2.781025e-07
pre-recon pre-recon 2 0 37.500000 32.500000 6.026101e-07
pre-recon pre-recon 2 0 37.500000 37.500000 -2.466077e-07
pre-recon pre-recon 2 0 37.500000 42.500000 6.912069e-07
pre-recon pre-recon 2 0 37.500000 47.500000 -1.123623e-07
pre-recon pre-recon 2 0 37.500000 52.500000 -2.513159e-07
pre-recon pre-recon 2 0 37.500000 57.500000 -5.540354e-08
pre-recon pre-recon 2 0 37.500000 62.500000 6.533636e-07
pre-recon pre-recon 2 0 37.500000 67.500000 2.578320e-07
pre-recon pre-recon 2 0 37.500000 72.500000 2.998927e-07
pre-recon pre-recon 2 0 37.500000 77.500000 2.098538e-07
pre-recon pre-recon 2 0 37.500000 82.500000 2.676188e-07
pre-recon pre-recon 2 0 37.500000 87.500000 1.624367e-07
pre-recon pre-recon 2 0 37.500000 92.500000 1.730964e-07
pre-recon pre-recon 2 0 37.500000 97.500000 -4.307459e-08
pre-recon pre-recon 2 0 37.500000 102.500000 1.008944e-07
pre-recon pre-recon 2 0 37.500000 107.500000 -4.534625e-08
pre-recon pre-recon 2 0 37.500000 112.500000 8.900105e-08
pre-recon pre-recon 2 0 37.500000 117.500000 -5.560681e-08
pre-recon pre-recon 2 0 37.500000 122.500000 3.972194e-07
pre-recon pre-recon 2 0 37.500000 127.500000 1.179330e-07
pre-recon pre-recon 2 0 37.500000 132.500000 2.099705e-07
pre-recon pre-recon 2 0 37.500000 137.500000 1.126555e-07
pre-recon pre-recon 2 0 37.500000 142.500000 5.510711e-08
pre-recon pre-recon 2 0 37.500000 147.500000 1.427244e-07
pre-recon pre-recon 2 0 37.500000 152.500000 2.465817e-08
pre-recon pre-recon 2 0 37.500000 157.500000 4.899870e-08
pre-recon pre-recon 2 2 37.500000 22.500000 3.305107e-06
pre-recon pre-recon 2 2 37.500000 27.500000 1.839619e-06
pre-recon pre-recon 2 2 37.500000 32.500000 3.128159e-06
pre-recon pre-recon 2 2 37.500000 37.500000 2.976498e-05
pre-recon pre-recon 2 2 37.500000 42.500000 7.332994e-07
pre-recon pre-recon 2 2 37.500000 47.500000 7.872846e-07
pre-recon pre-recon 2 2 37.500000 52.500000 1.680456e-06
pre-recon pre-recon 2 2 37.500000 57.500000 8.298065e-07
pre-recon pre-recon 2 2 37.500000 62.500000 8.287067e-07
pre-recon pre-recon 2 2 37.500000 67.500000 1.739302e-07
pre-recon pre-recon 2 2 37.500000 72.500000 7.307369e-07
pre-recon pre-recon 2 2 37.500000 77.500000 2.491754e-07
pre-recon pre-recon 2 2 37.500000 82.500000 -2.478535e-07
pre-recon pre-recon 2 2 37.500000 87.500000 4.108617e-08
pre-recon pre-recon 2 2 37.500000 92.500000 -8.127429e-07
pre-recon pre-recon 2 2 37.500000 97.500000 5.649305e-07
pre-recon pre-recon 2 2 37.500000 102.500000 -8.923847e-08
pre-recon pre-recon 2 2 37.500000 107.500000 2.277610e-07
pre-recon pre-recon 2 2 37.500000 112.500000 -5.343200e-07
pre-recon pre-recon 2 2 37.500000 117.500000 6.269694e-08
pre-recon pre-recon 2 2 37.500000 122.500000 8.197235e-08
pre-recon pre-recon 2 2 37.500000 127.500000 -6.394905e-07
pre-recon pre-recon 2 2 37.500000 132.500000 -1.698528e-07
pre-recon pre-recon 2 2 37.500000 137.500000 -1.197357e-07
pre-recon pre-recon 2 2 37.500000 142.500000 -2.779295e-07
pre-recon pre-recon 2 2 37.500000 147.500000 -1.250805e-07
pre-recon pre-recon 2 2 37.500000 152.500000 -3.031885e-07
pre-recon pre-recon 2 2 37.500000 157.500000 -2.593234e-07
pre-recon pre-recon 2 4 37.500000 22.500000 3.496961e-07
pre-recon pre-recon 2 4 37.500000 27.500000 2.955484e-06
pre-recon pre-recon 2 4 37.500000 32.500000 -2.279841e-06
pre-recon pre-recon 2 4 37.500000 37.500000 -1.349697e-06
pre-recon pre-recon 2 4 37.500000 42.500000 8.604783e-08
pre-recon pre-recon 2 4 37.500000 47.500000 1.170238e-07
pre-recon pre-recon 2 4 37.500000 52.500000 -2.609914e-07
pre-recon pre-recon 2 4 37.500000 57.500000 7.326290e-07
pre-recon pre-recon 2 4 37.500000 62.500000 -1.155063e-06
pre-recon pre-recon 2 4 37.500000 67.500000 -5.575512e-07
pre-recon pre-recon 2 4 37.500000 72.500000 -6.470774e-07
pre-recon pre-recon 2 4 37.500000 77.500000 -1.630099e-06
pre-recon pre-recon 2 4 37.500000 82.500000 -4.985917e-07
pre-recon pre-recon 2 4 37.500000 87.500000 -4.269268e-08
pre-recon pre-recon 2 4 37.500000 92.500000 -2.823342e-07
pre-recon pre-recon 2 4 37.500000 97.500000 -4.565992e-07
pre-recon pre-recon 2 4 37.500000 102.500000 -2.933836e-07
pre-recon pre-recon 2 4 37.500000 107.500000 -7.876298e-08
pre-recon pre-recon 2 4 37.500000 112.500000 1.248978e-07
pre-recon pre-recon 2 4 37.500000 117.500000 -4.803567e-07
pre-recon pre-recon 2 4 37.500000 122.500000 -3.512527e-08
pre-recon pre-recon 2 4 37.500000 127.500000 -1.093138e-07
pre-recon pre-recon 2 4 37.500000 132.500000 -1.719210e-07
pre-recon pre-recon 2 4 37.500000 137.500000 -8.941843e-07
pre-recon pre-recon 2 4 37.500000 142.500000 -2.664198e-07
pre-recon pre-recon 2 4 37.500000 147.500000 2.890452e-07
pre-recon pre-recon 2 4 37.500000 152.500000 3.441966e-08
pre-recon pre-recon 2 4 37.500000 157.500000 1.093275e-07
pre-recon pre-recon 2 0 42.500000 22.500000 1.272719e-07
pre-recon pre-recon 2 0 42.500000 27.500000 -1.070773e-06
pre-recon pre-recon 2 0 42.500000 32.500000 3.854593e-08
pre-recon pre-recon 2 0 42.500000 37.500000 2.635275e-07
pre-recon pre-recon 2 0 42.500000 42.500000 1.095927e-08
pre-recon pre-recon 2 0 42.500000 47.500000 4.858626e-08
pre-recon pre-recon 2 0 42.500000 52.500000 2.140841e-07
pre-recon pre-recon 2 0 42.500000 57.500000 -1.063708e-07
pre-recon pre-recon 2 0 42.500000 62.500000 -1.692310e-07
pre-recon pre-recon 2 0 42.500000 67.500000 -1.365115e-07
pre-recon pre-recon 2 0 42.500000 72.500000 1.060770e-07
pre-recon pre-recon 2 0 42.500000 77.500000 -1.512991e-07
pre-recon pre-recon 2 0 42.500000 82.500000 -1.302474e-07
pre-recon pre-recon 2 0 42.500000 87.500000 -3.436398e-08
pre-recon pre-recon 2 0 42.500000 92.500000 -2.436040e-07
pre-recon pre-recon 2 0 42.500000 97.500000 9.876834e-08
pre-recon pre-recon 2 0 42.500000 102.500000 -9.019243e-08
pre-recon pre-recon 2 0 42.500000 107.500000 6.380661e-08
pre-recon pre-recon 2 0 42.500000 112.500000 1.512257e-07
pre-recon pre-recon 2 0 42.500000 117.500000 -7.162472e-09
pre-recon pre-recon 2 0 42.500000 122.500000 1.487662e-07
pre-recon pre-recon 2 0 42.500000 127.500000 5.398247e-08
pre-recon pre-recon 2 0 42.500000 132.500000 -1.297509e-07
pre-recon pre-recon 2 0 42.500000 137.500000 8.027898e-08
pre-recon pre-recon 2 0 42.500000 142.500000 -1.862467e-07
pre-recon pre-recon 2 0 42.500000 147.500000 -1.123458e-07
pre-recon pre-recon 2 0 42.500000 152.500000 2.223573e-09
pre-recon pre-recon 2 0 42.500000 157.500000 -2.370495e-07
pre-recon pre-recon 2 2 42.500000 22.500000 1.551392e-06
pre-recon pre-recon 2 2 42.500000 27.500000 1.737476e-06
pre-recon pre-recon 2 2 42.500000 32.500000 1.180786e-06
pre-recon pre-recon 2 2 42.500000 37.500000 7.332994e-07
pre-recon pre-recon 2 2 42.500000 42.500000 2.277457e-05
pre-recon pre-recon 2 2 42.500000 47.500000 1.182584e-06
pre-recon pre-recon 2 2 42.500000 52.500000 1.000580e-06
pre-recon pre-recon 2 2 42.500000 57.500000 1.750572e-06
pre-recon pre-recon 2 2 42.500000 62.500000 6.360083e-07
pre-recon pre-recon 2 2 42.500000 67.500000 4.120068e-07
pre-recon pre-recon 2 2 42.500000 72.500000 4.938253e-07
pre-recon pre-recon 2 2 42.500000 77.500000 4.656139e-07
pre-recon pre-recon 2 2 42.500000 82.500000 -1.023633e-06
pre-recon pre-recon 2 2 42.500000 87.500000 1.637039e-07
pre-recon pre-recon 2 2 42.500000 92.500000 9.008459e-07
pre-recon pre-recon 2 2 42.500000 97.500000 -1.282276e-07
pre-recon pre-recon 2 2 42.500000 102.500000 -3.250680e-08
pre-recon pre-recon 2 2 42.500000 107.500000 -2.780152e-07
pre-recon pre-recon 2 2 42.500000 112.500000 4.380225e-08
pre-recon pre-recon 2 2 42.500000 117.500000 -2.160566e-07
pre-recon pre-recon 2 2 42.500000 122.500000 2.155666e-07
pre-recon pre-recon 2 2 42.500000 127.500000 3.037830e-07
pre-recon pre-recon 2 2 42.500000 132.500000 1.061187e-07
pre-recon pre-recon 2 2 42.500000 137.500000 2.090753e-07
pre-recon pre-recon 2 2 42.500000 142.500000 8.447439e-08
pre-recon pre-recon 2 2 42.500000 147.500000 -7.658161e-08
pre-recon pre-recon 2 2 42.500000 152.500000 -2.505134e-07
pre-recon pre-recon 2 2 42.500000 157.500000 1.929422e-07
pre-recon pre-recon 2 4 42.500000 22.500000 1.439763e-06
pre-recon pre-recon 2 4 42.500000 27.500000 1.473237e-06
pre-recon pre-recon 2 4 42.500000 32.500000 2.431136e-07
pre-recon pre-recon 2 4 42.500000 37.500000 2.850834e-06
pre-recon pre-recon 2 4 42.500000 42.500000 -1.571587e-06
pre-recon pre-recon 2 4 42.500000 47.500000 3.586939e-08
pre-recon pre-recon 2 4 42.500000 52.500000 1.189322e-06
pre-recon pre-recon 2 4 42.500000 57.500000 4.338551e-07
pre-recon pre-recon 2 4 42.500000 62.500000 -3.047106e-07
pre-recon pre-recon 2 4 42.500000 67.500000 -5.134798e-07
pre-recon pre-recon 2 4 42.500000 72.500000 5.159137e-07
pre-recon pre-recon 2 4 42.500000 77.500000 -2.393275e-07
pre-recon pre-recon 2 4 42.500000 82.500000 -1.678766e-07
pre-recon pre-recon 2 4 42.500000 87.500000 2.931234e-08
pre-recon pre-recon 2 4 42.500000 92.500000 -9.608207e-08
pre-recon pre-recon 2 4 42.500000 97.500000 5.533879e-07
pre-recon pre-recon 2 4 42.500000 102.500000 2.071820e-07
pre-recon pre-recon 2 4 42.500000 107.500000 1.152351e-07
pre-recon pre-recon 2 4 42.500000 112.500000 3.574317e-07
pre-recon pre-recon 2 4 42.500000 117.500000 -2.518107e-08
pre-recon pre-recon 2 4 42.500000 122.500000 -4.947714e-07
pre-recon pre-recon 2 4 42.500000 127.500000 -3.444985e-07
pre-recon pre-recon 2 4 42.500000 132.500000 1.718796e-07
pre-recon pre-recon 2 4 42.500000 137.500000 -5.639535e-07
pre-recon pre-recon 2 4 42.500000 142.500000 6.062035e-09
pre-recon pre-recon 2 4 42.500000 147.500000 -9.157035e-08
pre-recon pre-recon 2 4 42.500000 152.500000 3.883513e-08
pre-recon pre-recon 2 4 42.500000 157.500000 -2.702617e-07
pre-recon pre-recon 2 0 47.500000 22.500000 -6.717155e-07
pre-recon pre-recon 2 0 47.500000 27.500000 -7.688284e-07
pre-recon pre-recon 2 0 47.500000 32.500000 -3.057745e-07
pre-recon pre-recon 2 0 47.500000 37.500000 -2.180949e-07
pre-recon pre-recon 2 0 47.500000 42.500000 -4.706187e-07
pre-recon pre-recon 2 0 47.500000 47.500000 -4.160907e-07
pre-recon pre-recon 2 0 47.500000 52.500000 -3.119037e-07
pre-recon pre-recon 2 0 47.500000 57.500000 -4.544106e-07
pre-recon pre-recon 2 0 47.500000 62.500000 -2.348252e-07
pre-recon pre-recon 2 0 47.500000 67.500000 -8.744462e-08
pre-recon pre-recon 2 0 47.500000 72.500000 -2.961294e-07
pre-recon pre-recon 2 0 47.500000 77.500000 -2.394077e-07
pre-recon pre-recon 2 0 47.500000 82.500000 -1.682184e-07
pre-recon pre-recon 2 0 47.500000 87.500000 -2.612386e-07
pre-recon pre-recon 2 0 47.500000 92.500000 -5.766579e-08
pre-recon pre-recon 2 0 47.500000 97.500000 9.670764e-08
pre-recon pre-recon 2 0 47.500000 102.500000 7.211284e-08
pre-recon pre-recon 2 0 47.500000 107.500000 1.232032e-08
pre-recon pre-recon 2 0 47.500000 112.500000 -6.073110e-08
pre-recon pre-recon 2 0 47.500000 117.500000 -2.597845e-07
pre-recon pre-recon 2 0 47.500000 122.500000 -4.629057e-08
pre-recon pre-recon 2 0 47.500000 127.500000 1.039931e-07
pre-recon pre-recon 2 0 47.500000 132.500000 1.400616e-07
pre-recon pre-recon 2 0 47.500000 137.500000 1.326710e-08
pre-recon pre-recon 2 0 47.500000 142.500000 -7.653662e-08
pre-recon pre-recon 2 0 47.500000 147.500000 -1.624142e-08
pre-recon pre-recon 2 0 47.500000 152.500000 5.369688e-08
pre-recon pre-recon 2 0 47.500000 157.500000 2.903323e-08
pre-recon pre-recon 2 2 47.500000 22.500000 -8.277633e-07
pre-recon pre-recon 2 2 47.500000 27.500000 9.465371e-08
pre-recon pre-recon 2 2 47.500000 32.500000 1.171522e-06
pre-recon pre-recon 2 2 47.500000 37.500000 7.872846e-07
pre-recon pre-recon 2 2 47.500000 42.500000 1.182584e-06
pre-recon pre-recon 2 2 47.500000 47.500000 1.764799e-05
pre-recon pre-recon 2 2 47.500000 52.500000 1.356177e-06
pre-recon pre-recon 2 2 47.500000 57.500000 1.067658e-06
pre-recon pre-recon 2 2 47.500000 62.500000 9.049035e-07
pre-recon pre-recon 2 2 47.500000 67.500000 1.181253e-06
pre-recon pre-recon 2 2 47.500000 72.500000 3.830573e-07
pre-recon pre-recon 2 2 47.500000 77.500000 7.092341e-08
pre-recon pre-recon 2 2 47.500000 82.500000 -6.315793e-09
pre-recon pre-recon 2 2 47.500000 87.500000 1.444808e-07
pre-recon pre-recon 2 2 47.500000 92.500000 -2.607729e-07
pre-recon pre-recon 2 2 47.500000 97.500000 4.671681e-07
pre-recon pre-recon 2 2 47.500000 102.500000 4.837772e-07
pre-recon pre-recon 2 2 47.500000 107.500000 2.634908e-07
pre-recon pre-recon 2 2 47.500000 112.500000 -1.027114e-07
pre-recon pre-recon 2 2 47.500000 117.500000 -3.140542e-08
pre-recon pre-recon 2 2 47.500000 122.500000 1.418699e-07
pre-recon pre-recon 2 2 47.500000 127.500000 1.113113e-07
pre-recon pre-recon 2 2 47.500000 132.500000 -2.146196e-07
pre-recon pre-recon 2 2 47.500000 137.500000 3.402275e-07
pre-recon pre-recon 2 2 47.500000 142.500000 -1.362373e-07
pre-recon pre-recon 2 2 47.500000 147.500000 2.404456e-07
pre-recon pre-recon 2 2 47.500000 152.500000 2.038887e-07
pre-recon pre-recon 2 2 47.500000 157.500000 2.648518e-07
pre-recon pre-recon 2 4 47.500000 22.500000 2.291198e-07
pre-recon pre-recon 2 4 47.500000 27.500000 -2.874822e-07
pre-recon pre-recon 2 4 47.500000 32.500000 1.268622e-06
